entity_id	business_name	business_address	country	name_norm	address_norm	country_norm	name_tokens	address_tokens	name_char_ngrams	address_char_ngrams	source
S1-606568823	Zephiq Aviation, LLC	58 Frank Cameron Road, NY, Bolton	US	zephiq aviation llc	58 frank cameron road ny bolton	us	"[""zephiq"",""aviation"",""llc""]"	"[""58"",""frank"",""cameron"",""road"",""ny"",""bolton""]"	"[""^ze"",""zep"",""eph"",""phi"",""hiq"",""iq "",""q a"","" av"",""avi"",""via"",""iat"",""ati"",""tio"",""ion"",""on "",""n l"","" ll"",""llc"",""lc$""]"	"[""^58"",""58 "",""8 f"","" fr"",""fra"",""ran"",""ank"",""nk "",""k c"","" ca"",""cam"",""ame"",""mer"",""ero"",""ron"",""on "",""n r"","" ro"",""roa"",""oad"",""ad "",""d n"","" ny"",""ny "",""y b"","" bo"",""bol"",""olt"",""lto"",""ton"",""on$""]"	S1
S1-606938203	Staci Jacobo Allied Construction Clinic	800 2 Street, City Of Alma, WI	US	staci jacobo allied construction clinic	800 2 street city of alma wi	us	"[""staci"",""jacobo"",""allied"",""construction"",""clinic""]"	"[""800"",""2"",""street"",""city"",""of"",""alma"",""wi""]"	"[""^st"",""sta"",""tac"",""aci"",""ci "",""i j"","" ja"",""jac"",""aco"",""cob"",""obo"",""bo "",""o a"","" al"",""all"",""lli"",""lie"",""ied"",""ed "",""d c"","" co"",""con"",""ons"",""nst"",""str"",""tru"",""ruc"",""uct"",""cti"",""tio"",""ion"",""on "",""n c"","" cl"",""cli"",""lin"",""ini"",""nic"",""ic$""]"	"[""^80"",""800"",""00 "",""0 2"","" 2 "",""2 s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t c"","" ci"",""cit"",""ity"",""ty "",""y o"","" of"",""of "",""f a"","" al"",""alm"",""lma"",""ma "",""a w"","" wi"",""wi$""]"	S1
S1-607280488	Empire Committee	1403 Roosevelt Road, Little Rock, AR	US	empire committee	1403 roosevelt road little rock ar	us	"[""empire"",""committee""]"	"[""1403"",""roosevelt"",""road"",""little"",""rock"",""ar""]"	"[""^em"",""emp"",""mpi"",""pir"",""ire"",""re "",""e c"","" co"",""com"",""omm"",""mmi"",""mit"",""itt"",""tte"",""tee"",""ee$""]"	"[""^14"",""140"",""403"",""03 "",""3 r"","" ro"",""roo"",""oos"",""ose"",""sev"",""eve"",""vel"",""elt"",""lt "",""t r"","" ro"",""roa"",""oad"",""ad "",""d l"","" li"",""lit"",""itt"",""ttl"",""tle"",""le "",""e r"","" ro"",""roc"",""ock"",""ck "",""k a"","" ar"",""ar$""]"	S1
S1-607312695	Banks and Savage Token Inc	602 Tull Court, Wentzville, MO	US	banks and savage token incorporated	602 tull court wentzville mo	us	"[""banks"",""and"",""savage"",""token"",""incorporated""]"	"[""602"",""tull"",""court"",""wentzville"",""mo""]"	"[""^ba"",""ban"",""ank"",""nks"",""ks "",""s a"","" an"",""and"",""nd "",""d s"","" sa"",""sav"",""ava"",""vag"",""age"",""ge "",""e t"","" to"",""tok"",""oke"",""ken"",""en "",""n i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^60"",""602"",""02 "",""2 t"","" tu"",""tul"",""ull"",""ll "",""l c"","" co"",""cou"",""our"",""urt"",""rt "",""t w"","" we"",""wen"",""ent"",""ntz"",""tzv"",""zvi"",""vil"",""ill"",""lle"",""le "",""e m"","" mo"",""mo$""]"	S1
S1-60760702	Behavioral Health Center LLC	6220 Skylark Lane, Fort Worth, TX	US	behavioral health center llc	6220 skylark lane fort worth tx	us	"[""behavioral"",""health"",""center"",""llc""]"	"[""6220"",""skylark"",""lane"",""fort"",""worth"",""tx""]"	"[""^be"",""beh"",""eha"",""hav"",""avi"",""vio"",""ior"",""ora"",""ral"",""al "",""l h"","" he"",""hea"",""eal"",""alt"",""lth"",""th "",""h c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er "",""r l"","" ll"",""llc"",""lc$""]"	"[""^62"",""622"",""220"",""20 "",""0 s"","" sk"",""sky"",""kyl"",""yla"",""lar"",""ark"",""rk "",""k l"","" la"",""lan"",""ane"",""ne "",""e f"","" fo"",""for"",""ort"",""rt "",""t w"","" wo"",""wor"",""ort"",""rth"",""th "",""h t"","" tx"",""tx$""]"	S1
S1-607735851	Empire Complete Acp LLC	1201 Harrill Street, Unit 1, Charlotte, NC	US	empire complete acp llc	1201 harrill street unit 1 charlotte nc	us	"[""empire"",""complete"",""acp"",""llc""]"	"[""1201"",""harrill"",""street"",""unit"",""1"",""charlotte"",""nc""]"	"[""^em"",""emp"",""mpi"",""pir"",""ire"",""re "",""e c"","" co"",""com"",""omp"",""mpl"",""ple"",""let"",""ete"",""te "",""e a"","" ac"",""acp"",""cp "",""p l"","" ll"",""llc"",""lc$""]"	"[""^12"",""120"",""201"",""01 "",""1 h"","" ha"",""har"",""arr"",""rri"",""ril"",""ill"",""ll "",""l s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t u"","" un"",""uni"",""nit"",""it "",""t 1"","" 1 "",""1 c"","" ch"",""cha"",""har"",""arl"",""rlo"",""lot"",""ott"",""tte"",""te "",""e n"","" nc"",""nc$""]"	S1
S1-607933705	Nova LLC	4061 Market Street, Unit 16, Salem, OR	US	nova llc	4061 market street unit 16 salem or	us	"[""nova"",""llc""]"	"[""4061"",""market"",""street"",""unit"",""16"",""salem"",""or""]"	"[""^no"",""nov"",""ova"",""va "",""a l"","" ll"",""llc"",""lc$""]"	"[""^40"",""406"",""061"",""61 "",""1 m"","" ma"",""mar"",""ark"",""rke"",""ket"",""et "",""t s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t u"","" un"",""uni"",""nit"",""it "",""t 1"","" 16"",""16 "",""6 s"","" sa"",""sal"",""ale"",""lem"",""em "",""m o"","" or"",""or$""]"	S1
S1-60823411	Hurley, Cathee, DO	25 Cedar Circle, Stamford, CT	US	hurley cathee do	25 cedar circle stamford ct	us	"[""hurley"",""cathee"",""do""]"	"[""25"",""cedar"",""circle"",""stamford"",""ct""]"	"[""^hu"",""hur"",""url"",""rle"",""ley"",""ey "",""y c"","" ca"",""cat"",""ath"",""the"",""hee"",""ee "",""e d"","" do"",""do$""]"	"[""^25"",""25 "",""5 c"","" ce"",""ced"",""eda"",""dar"",""ar "",""r c"","" ci"",""cir"",""irc"",""rcl"",""cle"",""le "",""e s"","" st"",""sta"",""tam"",""amf"",""mfo"",""for"",""ord"",""rd "",""d c"","" ct"",""ct$""]"	S1
S1-608369126	Fresh Biomedical Brands LLC	502 Ardmore Avenue, Villa Park, IL	US	fresh biomedical brands llc	502 ardmore avenue villa park il	us	"[""fresh"",""biomedical"",""brands"",""llc""]"	"[""502"",""ardmore"",""avenue"",""villa"",""park"",""il""]"	"[""^fr"",""fre"",""res"",""esh"",""sh "",""h b"","" bi"",""bio"",""iom"",""ome"",""med"",""edi"",""dic"",""ica"",""cal"",""al "",""l b"","" br"",""bra"",""ran"",""and"",""nds"",""ds "",""s l"","" ll"",""llc"",""lc$""]"	"[""^50"",""502"",""02 "",""2 a"","" ar"",""ard"",""rdm"",""dmo"",""mor"",""ore"",""re "",""e a"","" av"",""ave"",""ven"",""enu"",""nue"",""ue "",""e v"","" vi"",""vil"",""ill"",""lla"",""la "",""a p"","" pa"",""par"",""ark"",""rk "",""k i"","" il"",""il$""]"	S1
S1-60889636	Shiv Software Private Limited	S No. 45/3/3 Pisoli Nr Mango Tree, Pune, Maharashtra	India	shiv software private limited	s number 45 3 3 pisoli nr mango tree pune maharashtra	india	"[""shiv"",""software"",""private"",""limited""]"	"[""s"",""number"",""45"",""3"",""3"",""pisoli"",""nr"",""mango"",""tree"",""pune"",""maharashtra""]"	"[""^sh"",""shi"",""hiv"",""iv "",""v s"","" so"",""sof"",""oft"",""ftw"",""twa"",""war"",""are"",""re "",""e p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^s "",""s n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 4"","" 45"",""45 "",""5 3"","" 3 "",""3 3"","" 3 "",""3 p"","" pi"",""pis"",""iso"",""sol"",""oli"",""li "",""i n"","" nr"",""nr "",""r m"","" ma"",""man"",""ang"",""ngo"",""go "",""o t"","" tr"",""tre"",""ree"",""ee "",""e p"","" pu"",""pun"",""une"",""ne "",""e m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S1
S1-609144004	New Software Private Limited	Meghdoot Building No B-2, Flat 35 113A Sv Road, Borivali West, Mumbai, Maharashtra	India	new software private limited	meghdoot building number b 2 flat 35 113a sv road borivali west mumbai maharashtra	india	"[""new"",""software"",""private"",""limited""]"	"[""meghdoot"",""building"",""number"",""b"",""2"",""flat"",""35"",""113a"",""sv"",""road"",""borivali"",""west"",""mumbai"",""maharashtra""]"	"[""^ne"",""new"",""ew "",""w s"","" so"",""sof"",""oft"",""ftw"",""twa"",""war"",""are"",""re "",""e p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^me"",""meg"",""egh"",""ghd"",""hdo"",""doo"",""oot"",""ot "",""t b"","" bu"",""bui"",""uil"",""ild"",""ldi"",""din"",""ing"",""ng "",""g n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r b"","" b "",""b 2"","" 2 "",""2 f"","" fl"",""fla"",""lat"",""at "",""t 3"","" 35"",""35 "",""5 1"","" 11"",""113"",""13a"",""3a "",""a s"","" sv"",""sv "",""v r"","" ro"",""roa"",""oad"",""ad "",""d b"","" bo"",""bor"",""ori"",""riv"",""iva"",""val"",""ali"",""li "",""i w"","" we"",""wes"",""est"",""st "",""t m"","" mu"",""mum"",""umb"",""mba"",""bai"",""ai "",""i m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S1
S1-609146900	Nexos Braves Inc.	1546 State Street, KY, Unit 10, Bowling Green	US	nexos braves incorporated	1546 state street ky unit 10 bowling green	us	"[""nexos"",""braves"",""incorporated""]"	"[""1546"",""state"",""street"",""ky"",""unit"",""10"",""bowling"",""green""]"	"[""^ne"",""nex"",""exo"",""xos"",""os "",""s b"","" br"",""bra"",""rav"",""ave"",""ves"",""es "",""s i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^15"",""154"",""546"",""46 "",""6 s"","" st"",""sta"",""tat"",""ate"",""te "",""e s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t k"","" ky"",""ky "",""y u"","" un"",""uni"",""nit"",""it "",""t 1"","" 10"",""10 "",""0 b"","" bo"",""bow"",""owl"",""wli"",""lin"",""ing"",""ng "",""g g"","" gr"",""gre"",""ree"",""een"",""en$""]"	S1
S1-609167497	Orthopedic Care	10595 Mt Prospect Road, New Kent County, VA	US	orthopedic care	10595 mt prospect road new kent county va	us	"[""orthopedic"",""care""]"	"[""10595"",""mt"",""prospect"",""road"",""new"",""kent"",""county"",""va""]"	"[""^or"",""ort"",""rth"",""tho"",""hop"",""ope"",""ped"",""edi"",""dic"",""ic "",""c c"","" ca"",""car"",""are"",""re$""]"	"[""^10"",""105"",""059"",""595"",""95 "",""5 m"","" mt"",""mt "",""t p"","" pr"",""pro"",""ros"",""osp"",""spe"",""pec"",""ect"",""ct "",""t r"","" ro"",""roa"",""oad"",""ad "",""d n"","" ne"",""new"",""ew "",""w k"","" ke"",""ken"",""ent"",""nt "",""t c"","" co"",""cou"",""oun"",""unt"",""nty"",""ty "",""y v"","" va"",""va$""]"	S1
S1-609730619	Neelam Service Public Limited	C/O Rajashri Ravindra, Patil At Post New Pargaon, Shirol, Kolhapur, Maharashtra	India	neelam service public limited	c o rajashri ravindra patil at post new pargaon shirol kolhapur maharashtra	india	"[""neelam"",""service"",""public"",""limited""]"	"[""c"",""o"",""rajashri"",""ravindra"",""patil"",""at"",""post"",""new"",""pargaon"",""shirol"",""kolhapur"",""maharashtra""]"	"[""^ne"",""nee"",""eel"",""ela"",""lam"",""am "",""m s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ce "",""e p"","" pu"",""pub"",""ubl"",""bli"",""lic"",""ic "",""c l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^c "",""c o"","" o "",""o r"","" ra"",""raj"",""aja"",""jas"",""ash"",""shr"",""hri"",""ri "",""i r"","" ra"",""rav"",""avi"",""vin"",""ind"",""ndr"",""dra"",""ra "",""a p"","" pa"",""pat"",""ati"",""til"",""il "",""l a"","" at"",""at "",""t p"","" po"",""pos"",""ost"",""st "",""t n"","" ne"",""new"",""ew "",""w p"","" pa"",""par"",""arg"",""rga"",""gao"",""aon"",""on "",""n s"","" sh"",""shi"",""hir"",""iro"",""rol"",""ol "",""l k"","" ko"",""kol"",""olh"",""lha"",""hap"",""apu"",""pur"",""ur "",""r m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S1
S1-60980827	Bhavishya International School	B-104, Second Floor, Okhla Industrial Area, Phase-1, Delhi, South Delhi, Delhi	India	bhavishya international school	b 104 second floor okhla industrial area phase 1 delhi south delhi delhi	india	"[""bhavishya"",""international"",""school""]"	"[""b"",""104"",""second"",""floor"",""okhla"",""industrial"",""area"",""phase"",""1"",""delhi"",""south"",""delhi"",""delhi""]"	"[""^bh"",""bha"",""hav"",""avi"",""vis"",""ish"",""shy"",""hya"",""ya "",""a i"","" in"",""int"",""nte"",""ter"",""ern"",""rna"",""nat"",""ati"",""tio"",""ion"",""ona"",""nal"",""al "",""l s"","" sc"",""sch"",""cho"",""hoo"",""ool"",""ol$""]"	"[""^b "",""b 1"","" 10"",""104"",""04 "",""4 s"","" se"",""sec"",""eco"",""con"",""ond"",""nd "",""d f"","" fl"",""flo"",""loo"",""oor"",""or "",""r o"","" ok"",""okh"",""khl"",""hla"",""la "",""a i"","" in"",""ind"",""ndu"",""dus"",""ust"",""str"",""tri"",""ria"",""ial"",""al "",""l a"","" ar"",""are"",""rea"",""ea "",""a p"","" ph"",""pha"",""has"",""ase"",""se "",""e 1"","" 1 "",""1 d"","" de"",""del"",""elh"",""lhi"",""hi "",""i s"","" so"",""sou"",""out"",""uth"",""th "",""h d"","" de"",""del"",""elh"",""lhi"",""hi "",""i d"","" de"",""del"",""elh"",""lhi"",""hi$""]"	S1
S1-610896472	Breanne Edwards, Esq. P.C.	213 Bamboo Drive, Lansdale Borough, PA	US	breanne edwards esq p c	213 bamboo drive lansdale borough pa	us	"[""breanne"",""edwards"",""esq"",""p"",""c""]"	"[""213"",""bamboo"",""drive"",""lansdale"",""borough"",""pa""]"	"[""^br"",""bre"",""rea"",""ean"",""ann"",""nne"",""ne "",""e e"","" ed"",""edw"",""dwa"",""war"",""ard"",""rds"",""ds "",""s e"","" es"",""esq"",""sq "",""q p"","" p "",""p c"","" c$""]"	"[""^21"",""213"",""13 "",""3 b"","" ba"",""bam"",""amb"",""mbo"",""boo"",""oo "",""o d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e l"","" la"",""lan"",""ans"",""nsd"",""sda"",""dal"",""ale"",""le "",""e b"","" bo"",""bor"",""oro"",""rou"",""oug"",""ugh"",""gh "",""h p"","" pa"",""pa$""]"	S1
S1-610913484	King & Allen LLC	3236 Pisano Avenue, Round Rock, TX	US	king and allen llc	3236 pisano avenue round rock tx	us	"[""king"",""and"",""allen"",""llc""]"	"[""3236"",""pisano"",""avenue"",""round"",""rock"",""tx""]"	"[""^ki"",""kin"",""ing"",""ng "",""g a"","" an"",""and"",""nd "",""d a"","" al"",""all"",""lle"",""len"",""en "",""n l"","" ll"",""llc"",""lc$""]"	"[""^32"",""323"",""236"",""36 "",""6 p"","" pi"",""pis"",""isa"",""san"",""ano"",""no "",""o a"","" av"",""ave"",""ven"",""enu"",""nue"",""ue "",""e r"","" ro"",""rou"",""oun"",""und"",""nd "",""d r"","" ro"",""roc"",""ock"",""ck "",""k t"","" tx"",""tx$""]"	S1
S1-611182218	Grace Zion	Springfield, 400 328 Madison Street, IL	US	grace zion	springfield 400 328 madison street il	us	"[""grace"",""zion""]"	"[""springfield"",""400"",""328"",""madison"",""street"",""il""]"	"[""^gr"",""gra"",""rac"",""ace"",""ce "",""e z"","" zi"",""zio"",""ion"",""on$""]"	"[""^sp"",""spr"",""pri"",""rin"",""ing"",""ngf"",""gfi"",""fie"",""iel"",""eld"",""ld "",""d 4"","" 40"",""400"",""00 "",""0 3"","" 32"",""328"",""28 "",""8 m"","" ma"",""mad"",""adi"",""dis"",""iso"",""son"",""on "",""n s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t i"","" il"",""il$""]"	S1
S1-611800581	Christ Cathedral	129 Lafayette Avenue, Niles, OH	US	christ cathedral	129 lafayette avenue niles oh	us	"[""christ"",""cathedral""]"	"[""129"",""lafayette"",""avenue"",""niles"",""oh""]"	"[""^ch"",""chr"",""hri"",""ris"",""ist"",""st "",""t c"","" ca"",""cat"",""ath"",""the"",""hed"",""edr"",""dra"",""ral"",""al$""]"	"[""^12"",""129"",""29 "",""9 l"","" la"",""laf"",""afa"",""fay"",""aye"",""yet"",""ett"",""tte"",""te "",""e a"","" av"",""ave"",""ven"",""enu"",""nue"",""ue "",""e n"","" ni"",""nil"",""ile"",""les"",""es "",""s o"","" oh"",""oh$""]"	S1
S1-612342775	Little Barbershop L.L.C.	12149 Lewis Circle, Forney, TX	US	little barbershop l l c	12149 lewis circle forney tx	us	"[""little"",""barbershop"",""l"",""l"",""c""]"	"[""12149"",""lewis"",""circle"",""forney"",""tx""]"	"[""^li"",""lit"",""itt"",""ttl"",""tle"",""le "",""e b"","" ba"",""bar"",""arb"",""rbe"",""ber"",""ers"",""rsh"",""sho"",""hop"",""op "",""p l"","" l "",""l l"","" l "",""l c"","" c$""]"	"[""^12"",""121"",""214"",""149"",""49 "",""9 l"","" le"",""lew"",""ewi"",""wis"",""is "",""s c"","" ci"",""cir"",""irc"",""rcl"",""cle"",""le "",""e f"","" fo"",""for"",""orn"",""rne"",""ney"",""ey "",""y t"","" tx"",""tx$""]"	S1
S1-612610333	BH Service	Khasra No 1035 Near Back, Side Shanti Ispat Khandsa, Sadar Bazar, Gurgaon, Haryana	India	bh service	khasra number 1035 near back side shanti ispat khandsa sadar bazar gurgaon haryana	india	"[""bh"",""service""]"	"[""khasra"",""number"",""1035"",""near"",""back"",""side"",""shanti"",""ispat"",""khandsa"",""sadar"",""bazar"",""gurgaon"",""haryana""]"	"[""^bh"",""bh "",""h s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ce$""]"	"[""^kh"",""kha"",""has"",""asr"",""sra"",""ra "",""a n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 1"","" 10"",""103"",""035"",""35 "",""5 n"","" ne"",""nea"",""ear"",""ar "",""r b"","" ba"",""bac"",""ack"",""ck "",""k s"","" si"",""sid"",""ide"",""de "",""e s"","" sh"",""sha"",""han"",""ant"",""nti"",""ti "",""i i"","" is"",""isp"",""spa"",""pat"",""at "",""t k"","" kh"",""kha"",""han"",""and"",""nds"",""dsa"",""sa "",""a s"","" sa"",""sad"",""ada"",""dar"",""ar "",""r b"","" ba"",""baz"",""aza"",""zar"",""ar "",""r g"","" gu"",""gur"",""urg"",""rga"",""gao"",""aon"",""on "",""n h"","" ha"",""har"",""ary"",""rya"",""yan"",""ana"",""na$""]"	S1
S1-612950538	Florissant Urgent Care Partners	3816 Colonel Pickering Court, Florissant, MO	US	florissant urgent care partners	3816 colonel pickering court florissant mo	us	"[""florissant"",""urgent"",""care"",""partners""]"	"[""3816"",""colonel"",""pickering"",""court"",""florissant"",""mo""]"	"[""^fl"",""flo"",""lor"",""ori"",""ris"",""iss"",""ssa"",""san"",""ant"",""nt "",""t u"","" ur"",""urg"",""rge"",""gen"",""ent"",""nt "",""t c"","" ca"",""car"",""are"",""re "",""e p"","" pa"",""par"",""art"",""rtn"",""tne"",""ner"",""ers"",""rs$""]"	"[""^38"",""381"",""816"",""16 "",""6 c"","" co"",""col"",""olo"",""lon"",""one"",""nel"",""el "",""l p"","" pi"",""pic"",""ick"",""cke"",""ker"",""eri"",""rin"",""ing"",""ng "",""g c"","" co"",""cou"",""our"",""urt"",""rt "",""t f"","" fl"",""flo"",""lor"",""ori"",""ris"",""iss"",""ssa"",""san"",""ant"",""nt "",""t m"","" mo"",""mo$""]"	S1
S1-613071411	Rios Colonial Saul	1406 Summerdale Road, Corvallis, MT	US	rios colonial saul	1406 summerdale road corvallis mt	us	"[""rios"",""colonial"",""saul""]"	"[""1406"",""summerdale"",""road"",""corvallis"",""mt""]"	"[""^ri"",""rio"",""ios"",""os "",""s c"","" co"",""col"",""olo"",""lon"",""oni"",""nia"",""ial"",""al "",""l s"","" sa"",""sau"",""aul"",""ul$""]"	"[""^14"",""140"",""406"",""06 "",""6 s"","" su"",""sum"",""umm"",""mme"",""mer"",""erd"",""rda"",""dal"",""ale"",""le "",""e r"","" ro"",""roa"",""oad"",""ad "",""d c"","" co"",""cor"",""orv"",""rva"",""val"",""all"",""lli"",""lis"",""is "",""s m"","" mt"",""mt$""]"	S1
S1-613316968	Uptown Yoga Inc	104 Benham Drive, Chattanooga, TN	US	uptown yoga incorporated	104 benham drive chattanooga tn	us	"[""uptown"",""yoga"",""incorporated""]"	"[""104"",""benham"",""drive"",""chattanooga"",""tn""]"	"[""^up"",""upt"",""pto"",""tow"",""own"",""wn "",""n y"","" yo"",""yog"",""oga"",""ga "",""a i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^10"",""104"",""04 "",""4 b"","" be"",""ben"",""enh"",""nha"",""ham"",""am "",""m d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e c"","" ch"",""cha"",""hat"",""att"",""tta"",""tan"",""ano"",""noo"",""oog"",""oga"",""ga "",""a t"","" tn"",""tn$""]"	S1
S1-614013818	Salvo Home Improvements	924 Lynchburg Drive, NC, Jacksonville	US	salvo home improvements	924 lynchburg drive nc jacksonville	us	"[""salvo"",""home"",""improvements""]"	"[""924"",""lynchburg"",""drive"",""nc"",""jacksonville""]"	"[""^sa"",""sal"",""alv"",""lvo"",""vo "",""o h"","" ho"",""hom"",""ome"",""me "",""e i"","" im"",""imp"",""mpr"",""pro"",""rov"",""ove"",""vem"",""eme"",""men"",""ent"",""nts"",""ts$""]"	"[""^92"",""924"",""24 "",""4 l"","" ly"",""lyn"",""ync"",""nch"",""chb"",""hbu"",""bur"",""urg"",""rg "",""g d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e n"","" nc"",""nc "",""c j"","" ja"",""jac"",""ack"",""cks"",""kso"",""son"",""onv"",""nvi"",""vil"",""ill"",""lle"",""le$""]"	S1
S1-61408376	Select Precision	1334 Shepard Drive, VA, Loudoun County	US	select precision	1334 shepard drive va loudoun county	us	"[""select"",""precision""]"	"[""1334"",""shepard"",""drive"",""va"",""loudoun"",""county""]"	"[""^se"",""sel"",""ele"",""lec"",""ect"",""ct "",""t p"","" pr"",""pre"",""rec"",""eci"",""cis"",""isi"",""sio"",""ion"",""on$""]"	"[""^13"",""133"",""334"",""34 "",""4 s"","" sh"",""she"",""hep"",""epa"",""par"",""ard"",""rd "",""d d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e v"","" va"",""va "",""a l"","" lo"",""lou"",""oud"",""udo"",""dou"",""oun"",""un "",""n c"","" co"",""cou"",""oun"",""unt"",""nty"",""ty$""]"	S1
S1-614166735	American Catalyst	15001 Howards Mill Road, Mulino, OR	US	american catalyst	15001 howards mill road mulino or	us	"[""american"",""catalyst""]"	"[""15001"",""howards"",""mill"",""road"",""mulino"",""or""]"	"[""^am"",""ame"",""mer"",""eri"",""ric"",""ica"",""can"",""an "",""n c"","" ca"",""cat"",""ata"",""tal"",""aly"",""lys"",""yst"",""st$""]"	"[""^15"",""150"",""500"",""001"",""01 "",""1 h"","" ho"",""how"",""owa"",""war"",""ard"",""rds"",""ds "",""s m"","" mi"",""mil"",""ill"",""ll "",""l r"","" ro"",""roa"",""oad"",""ad "",""d m"","" mu"",""mul"",""uli"",""lin"",""ino"",""no "",""o o"","" or"",""or$""]"	S1
S1-615265325	Castillo Standard LLC	1564 Gulf Street, OH, Uniontown	US	castillo standard llc	1564 gulf street oh uniontown	us	"[""castillo"",""standard"",""llc""]"	"[""1564"",""gulf"",""street"",""oh"",""uniontown""]"	"[""^ca"",""cas"",""ast"",""sti"",""til"",""ill"",""llo"",""lo "",""o s"","" st"",""sta"",""tan"",""and"",""nda"",""dar"",""ard"",""rd "",""d l"","" ll"",""llc"",""lc$""]"	"[""^15"",""156"",""564"",""64 "",""4 g"","" gu"",""gul"",""ulf"",""lf "",""f s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t o"","" oh"",""oh "",""h u"","" un"",""uni"",""nio"",""ion"",""ont"",""nto"",""tow"",""own"",""wn$""]"	S1
S1-615954597	Lee Taiwan LLC	2 Albert Drive, Ramapo, NY	US	lee taiwan llc	2 albert drive ramapo ny	us	"[""lee"",""taiwan"",""llc""]"	"[""2"",""albert"",""drive"",""ramapo"",""ny""]"	"[""^le"",""lee"",""ee "",""e t"","" ta"",""tai"",""aiw"",""iwa"",""wan"",""an "",""n l"","" ll"",""llc"",""lc$""]"	"[""^2 "",""2 a"","" al"",""alb"",""lbe"",""ber"",""ert"",""rt "",""t d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e r"","" ra"",""ram"",""ama"",""map"",""apo"",""po "",""o n"","" ny"",""ny$""]"	S1
S1-616475804	Cancer Guild Inc	2402 93rd Trail, Brooklyn Park, MN	US	cancer guild incorporated	2402 93rd trail brooklyn park mn	us	"[""cancer"",""guild"",""incorporated""]"	"[""2402"",""93rd"",""trail"",""brooklyn"",""park"",""mn""]"	"[""^ca"",""can"",""anc"",""nce"",""cer"",""er "",""r g"","" gu"",""gui"",""uil"",""ild"",""ld "",""d i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^24"",""240"",""402"",""02 "",""2 9"","" 93"",""93r"",""3rd"",""rd "",""d t"","" tr"",""tra"",""rai"",""ail"",""il "",""l b"","" br"",""bro"",""roo"",""ook"",""okl"",""kly"",""lyn"",""yn "",""n p"","" pa"",""par"",""ark"",""rk "",""k m"","" mn"",""mn$""]"	S1
