entity_id	business_name	business_address	country	name_norm	address_norm	country_norm	name_tokens	address_tokens	name_char_ngrams	address_char_ngrams	source
S3-420816204	Mam Private Limited Services	Door No. Xv/34, Thrissur District, Thrissur, KL	India	mam private limited services	door number xv 34 thrissur district thrissur kl	india	"[""mam"",""private"",""limited"",""services""]"	"[""door"",""number"",""xv"",""34"",""thrissur"",""district"",""thrissur"",""kl""]"	"[""^ma"",""mam"",""am "",""m p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed "",""d s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ces"",""es$""]"	"[""^do"",""doo"",""oor"",""or "",""r n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r x"","" xv"",""xv "",""v 3"","" 34"",""34 "",""4 t"","" th"",""thr"",""hri"",""ris"",""iss"",""ssu"",""sur"",""ur "",""r d"","" di"",""dis"",""ist"",""str"",""tri"",""ric"",""ict"",""ct "",""t t"","" th"",""thr"",""hri"",""ris"",""iss"",""ssu"",""sur"",""ur "",""r k"","" kl"",""kl$""]"	S3
S3-420917708	Mackinnon Continental Navios Associates Inc	418 Buck Jones Rd, Raleigh, North Carolina	US	mackinnon continental navios associates incorporated	418 buck jones rd raleigh north carolina	us	"[""mackinnon"",""continental"",""navios"",""associates"",""incorporated""]"	"[""418"",""buck"",""jones"",""rd"",""raleigh"",""north"",""carolina""]"	"[""^ma"",""mac"",""ack"",""cki"",""kin"",""inn"",""nno"",""non"",""on "",""n c"","" co"",""con"",""ont"",""nti"",""tin"",""ine"",""nen"",""ent"",""nta"",""tal"",""al "",""l n"","" na"",""nav"",""avi"",""vio"",""ios"",""os "",""s a"","" as"",""ass"",""sso"",""soc"",""oci"",""cia"",""iat"",""ate"",""tes"",""es "",""s i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^41"",""418"",""18 "",""8 b"","" bu"",""buc"",""uck"",""ck "",""k j"","" jo"",""jon"",""one"",""nes"",""es "",""s r"","" rd"",""rd "",""d r"","" ra"",""ral"",""ale"",""lei"",""eig"",""igh"",""gh "",""h n"","" no"",""nor"",""ort"",""rth"",""th "",""h c"","" ca"",""car"",""aro"",""rol"",""oli"",""lin"",""ina"",""na$""]"	S3
S3-421379229	Community Trust VI-Inc	55 Pine Ln, Stillwater, New York	US	community trust vi inc	55 pine ln stillwater new york	us	"[""community"",""trust"",""vi"",""inc""]"	"[""55"",""pine"",""ln"",""stillwater"",""new"",""york""]"	"[""^co"",""com"",""omm"",""mmu"",""mun"",""uni"",""nit"",""ity"",""ty "",""y t"","" tr"",""tru"",""rus"",""ust"",""st "",""t v"","" vi"",""vi "",""i i"","" in"",""inc"",""nc$""]"	"[""^55"",""55 "",""5 p"","" pi"",""pin"",""ine"",""ne "",""e l"","" ln"",""ln "",""n s"","" st"",""sti"",""til"",""ill"",""llw"",""lwa"",""wat"",""ate"",""ter"",""er "",""r n"","" ne"",""new"",""ew "",""w y"","" yo"",""yor"",""ork"",""rk$""]"	S3
S3-42148346	Clardy  Greenland LLC	Stephens City, Virginia, 222 Wythe Ave	US	clardy greenland llc	stephens city virginia 222 wythe avenue	us	"[""clardy"",""greenland"",""llc""]"	"[""stephens"",""city"",""virginia"",""222"",""wythe"",""avenue""]"	"[""^cl"",""cla"",""lar"",""ard"",""rdy"",""dy "",""y g"","" gr"",""gre"",""ree"",""een"",""enl"",""nla"",""lan"",""and"",""nd "",""d l"","" ll"",""llc"",""lc$""]"	"[""^st"",""ste"",""tep"",""eph"",""phe"",""hen"",""ens"",""ns "",""s c"","" ci"",""cit"",""ity"",""ty "",""y v"","" vi"",""vir"",""irg"",""rgi"",""gin"",""ini"",""nia"",""ia "",""a 2"","" 22"",""222"",""22 "",""2 w"","" wy"",""wyt"",""yth"",""the"",""he "",""e a"","" av"",""ave"",""ven"",""enu"",""nue"",""ue$""]"	S3
S3-421763750	imperial.com	06, 7Th Floor Kan Chamber 14/113 Civil Lines, Kanpur, उत्तर प्रदेश	India	imperial com	06 7th floor kan chamber 14 113 civil lines kanpur उत तर प रद श	india	"[""imperial"",""com""]"	"[""06"",""7th"",""floor"",""kan"",""chamber"",""14"",""113"",""civil"",""lines"",""kanpur"",""उत"",""तर"",""प"",""रद"",""श""]"	"[""^im"",""imp"",""mpe"",""per"",""eri"",""ria"",""ial"",""al "",""l c"","" co"",""com"",""om$""]"	"[""^06"",""06 "",""6 7"","" 7t"",""7th"",""th "",""h f"","" fl"",""flo"",""loo"",""oor"",""or "",""r k"","" ka"",""kan"",""an "",""n c"","" ch"",""cha"",""ham"",""amb"",""mbe"",""ber"",""er "",""r 1"","" 14"",""14 "",""4 1"","" 11"",""113"",""13 "",""3 c"","" ci"",""civ"",""ivi"",""vil"",""il "",""l l"","" li"",""lin"",""ine"",""nes"",""es "",""s k"","" ka"",""kan"",""anp"",""npu"",""pur"",""ur "",""r उ"","" उत"",""उत "",""त त"","" तर"",""तर "",""र प"","" प "",""प र"","" रद"",""रद "",""द श"","" श$""]"	S3
S3-421825651	Cameron Fidelity  Corporation	Dillonvale, 01340 Co Rd 8, Ohio	US	cameron fidelity corporation	dillonvale 01340 co road 8 ohio	us	"[""cameron"",""fidelity"",""corporation""]"	"[""dillonvale"",""01340"",""co"",""road"",""8"",""ohio""]"	"[""^ca"",""cam"",""ame"",""mer"",""ero"",""ron"",""on "",""n f"","" fi"",""fid"",""ide"",""del"",""eli"",""lit"",""ity"",""ty "",""y c"","" co"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ati"",""tio"",""ion"",""on$""]"	"[""^di"",""dil"",""ill"",""llo"",""lon"",""onv"",""nva"",""val"",""ale"",""le "",""e 0"","" 01"",""013"",""134"",""340"",""40 "",""0 c"","" co"",""co "",""o r"","" ro"",""roa"",""oad"",""ad "",""d 8"","" 8 "",""8 o"","" oh"",""ohi"",""hio"",""io$""]"	S3
S3-421829516	Poly Logistics Pirhtte Limited	H.no 796 Choudhary Charan Singh Nagar, Nawalgarh Road, Sikar, RJ	India	poly logistics pirhtte limited	h no 796 choudhary charan singh nagar nawalgarh road sikar rj	india	"[""poly"",""logistics"",""pirhtte"",""limited""]"	"[""h"",""no"",""796"",""choudhary"",""charan"",""singh"",""nagar"",""nawalgarh"",""road"",""sikar"",""rj""]"	"[""^po"",""pol"",""oly"",""ly "",""y l"","" lo"",""log"",""ogi"",""gis"",""ist"",""sti"",""tic"",""ics"",""cs "",""s p"","" pi"",""pir"",""irh"",""rht"",""htt"",""tte"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^h "",""h n"","" no"",""no "",""o 7"","" 79"",""796"",""96 "",""6 c"","" ch"",""cho"",""hou"",""oud"",""udh"",""dha"",""har"",""ary"",""ry "",""y c"","" ch"",""cha"",""har"",""ara"",""ran"",""an "",""n s"","" si"",""sin"",""ing"",""ngh"",""gh "",""h n"","" na"",""nag"",""aga"",""gar"",""ar "",""r n"","" na"",""naw"",""awa"",""wal"",""alg"",""lga"",""gar"",""arh"",""rh "",""h r"","" ro"",""roa"",""oad"",""ad "",""d s"","" si"",""sik"",""ika"",""kar"",""ar "",""r r"","" rj"",""rj$""]"	S3
S3-421845319	Flint Inc.	3123 1/2 Broad St, Richmond, Virginia	US	flint incorporated	3123 1 2 broad st richmond virginia	us	"[""flint"",""incorporated""]"	"[""3123"",""1"",""2"",""broad"",""st"",""richmond"",""virginia""]"	"[""^fl"",""fli"",""lin"",""int"",""nt "",""t i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^31"",""312"",""123"",""23 "",""3 1"","" 1 "",""1 2"","" 2 "",""2 b"","" br"",""bro"",""roa"",""oad"",""ad "",""d s"","" st"",""st "",""t r"","" ri"",""ric"",""ich"",""chm"",""hmo"",""mon"",""ond"",""nd "",""d v"","" vi"",""vir"",""irg"",""rgi"",""gin"",""ini"",""nia"",""ia$""]"	S3
S3-421866937	City Of El Pdaso Harbor Apex Corp	10320 Montwood Drive, City Of El Paso, Texas	US	city of el pdaso harbor apex corporation	10320 montwood drive city of el paso texas	us	"[""city"",""of"",""el"",""pdaso"",""harbor"",""apex"",""corporation""]"	"[""10320"",""montwood"",""drive"",""city"",""of"",""el"",""paso"",""texas""]"	"[""^ci"",""cit"",""ity"",""ty "",""y o"","" of"",""of "",""f e"","" el"",""el "",""l p"","" pd"",""pda"",""das"",""aso"",""so "",""o h"","" ha"",""har"",""arb"",""rbo"",""bor"",""or "",""r a"","" ap"",""ape"",""pex"",""ex "",""x c"","" co"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ati"",""tio"",""ion"",""on$""]"	"[""^10"",""103"",""032"",""320"",""20 "",""0 m"","" mo"",""mon"",""ont"",""ntw"",""two"",""woo"",""ood"",""od "",""d d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e c"","" ci"",""cit"",""ity"",""ty "",""y o"","" of"",""of "",""f e"","" el"",""el "",""l p"","" pa"",""pas"",""aso"",""so "",""o t"","" te"",""tex"",""exa"",""xas"",""as$""]"	S3
S3-422040335	ಗ್ರೇಟ್ ಮಾರ್ಕೆಟಿಂಗ್ ಎಲ್ಎಲ್‌ಪಿ	No. 2818 Hemasudeep Arcade, 15Th Main Road, 3Rd Cross, E Block, Sahakarnagar, Bangalore, ಕರ್ನಾಟಕ	India	ಗ ರ ಟ ಮ ರ ಕ ಟ ಗ ಎಲ ಎಲ ಪ	number 2818 hemasudeep arcade 15th main road 3rd cross e block sahakarnagar bangalore ಕರ ನ ಟಕ	india	"[""ಗ"",""ರ"",""ಟ"",""ಮ"",""ರ"",""ಕ"",""ಟ"",""ಗ"",""ಎಲ"",""ಎಲ"",""ಪ""]"	"[""number"",""2818"",""hemasudeep"",""arcade"",""15th"",""main"",""road"",""3rd"",""cross"",""e"",""block"",""sahakarnagar"",""bangalore"",""ಕರ"",""ನ"",""ಟಕ""]"	"[""^ಗ "",""ಗ ರ"","" ರ "",""ರ ಟ"","" ಟ "",""ಟ ಮ"","" ಮ "",""ಮ ರ"","" ರ "",""ರ ಕ"","" ಕ "",""ಕ ಟ"","" ಟ "",""ಟ ಗ"","" ಗ "",""ಗ ಎ"","" ಎಲ"",""ಎಲ "",""ಲ ಎ"","" ಎಲ"",""ಎಲ "",""ಲ ಪ"","" ಪ$""]"	"[""^nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 2"","" 28"",""281"",""818"",""18 "",""8 h"","" he"",""hem"",""ema"",""mas"",""asu"",""sud"",""ude"",""dee"",""eep"",""ep "",""p a"","" ar"",""arc"",""rca"",""cad"",""ade"",""de "",""e 1"","" 15"",""15t"",""5th"",""th "",""h m"","" ma"",""mai"",""ain"",""in "",""n r"","" ro"",""roa"",""oad"",""ad "",""d 3"","" 3r"",""3rd"",""rd "",""d c"","" cr"",""cro"",""ros"",""oss"",""ss "",""s e"","" e "",""e b"","" bl"",""blo"",""loc"",""ock"",""ck "",""k s"","" sa"",""sah"",""aha"",""hak"",""aka"",""kar"",""arn"",""rna"",""nag"",""aga"",""gar"",""ar "",""r b"","" ba"",""ban"",""ang"",""nga"",""gal"",""alo"",""lor"",""ore"",""re "",""e ಕ"","" ಕರ"",""ಕರ "",""ರ ನ"","" ನ "",""ನ ಟ"","" ಟಕ"",""ಟಕ$""]"	S3
S3-422179121	Isc Consultants  Private	BR, Patna, Door No B3/277 Village- Baghakol	India	isc consultants private	br patna door number b3 277 village baghakol	india	"[""isc"",""consultants"",""private""]"	"[""br"",""patna"",""door"",""number"",""b3"",""277"",""village"",""baghakol""]"	"[""^is"",""isc"",""sc "",""c c"","" co"",""con"",""ons"",""nsu"",""sul"",""ult"",""lta"",""tan"",""ant"",""nts"",""ts "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te$""]"	"[""^br"",""br "",""r p"","" pa"",""pat"",""atn"",""tna"",""na "",""a d"","" do"",""doo"",""oor"",""or "",""r n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r b"","" b3"",""b3 "",""3 2"","" 27"",""277"",""77 "",""7 v"","" vi"",""vil"",""ill"",""lla"",""lag"",""age"",""ge "",""e b"","" ba"",""bag"",""agh"",""gha"",""hak"",""ako"",""kol"",""ol$""]"	S3
S3-422557056	Behavioral Health Unified Associates Llc	12514 Capstone Drive, Hagerstown, Maryland	US	behavioral health unified associates llc	12514 capstone drive hagerstown maryland	us	"[""behavioral"",""health"",""unified"",""associates"",""llc""]"	"[""12514"",""capstone"",""drive"",""hagerstown"",""maryland""]"	"[""^be"",""beh"",""eha"",""hav"",""avi"",""vio"",""ior"",""ora"",""ral"",""al "",""l h"","" he"",""hea"",""eal"",""alt"",""lth"",""th "",""h u"","" un"",""uni"",""nif"",""ifi"",""fie"",""ied"",""ed "",""d a"","" as"",""ass"",""sso"",""soc"",""oci"",""cia"",""iat"",""ate"",""tes"",""es "",""s l"","" ll"",""llc"",""lc$""]"	"[""^12"",""125"",""251"",""514"",""14 "",""4 c"","" ca"",""cap"",""aps"",""pst"",""sto"",""ton"",""one"",""ne "",""e d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e h"","" ha"",""hag"",""age"",""ger"",""ers"",""rst"",""sto"",""tow"",""own"",""wn "",""n m"","" ma"",""mar"",""ary"",""ryl"",""yla"",""lan"",""and"",""nd$""]"	S3
S3-422601031	... Vanguard Fifth-LLC	Illinois, Dixon, ##2108 Grand Detour Road	US	vanguard fifth llc	illinois dixon 2108 grand detour road	us	"[""vanguard"",""fifth"",""llc""]"	"[""illinois"",""dixon"",""2108"",""grand"",""detour"",""road""]"	"[""^va"",""van"",""ang"",""ngu"",""gua"",""uar"",""ard"",""rd "",""d f"","" fi"",""fif"",""ift"",""fth"",""th "",""h l"","" ll"",""llc"",""lc$""]"	"[""^il"",""ill"",""lli"",""lin"",""ino"",""noi"",""ois"",""is "",""s d"","" di"",""dix"",""ixo"",""xon"",""on "",""n 2"","" 21"",""210"",""108"",""08 "",""8 g"","" gr"",""gra"",""ran"",""and"",""nd "",""d d"","" de"",""det"",""eto"",""tou"",""our"",""ur "",""r r"","" ro"",""roa"",""oad"",""ad$""]"	S3
S3-42297653	Edita Majewski Education (Llc)	351 Paxton Rd, Gallipoliss CITY, Ohio	US	edita majewski education llc	351 paxton rd gallipoliss city ohio	us	"[""edita"",""majewski"",""education"",""llc""]"	"[""351"",""paxton"",""rd"",""gallipoliss"",""city"",""ohio""]"	"[""^ed"",""edi"",""dit"",""ita"",""ta "",""a m"","" ma"",""maj"",""aje"",""jew"",""ews"",""wsk"",""ski"",""ki "",""i e"","" ed"",""edu"",""duc"",""uca"",""cat"",""ati"",""tio"",""ion"",""on "",""n l"","" ll"",""llc"",""lc$""]"	"[""^35"",""351"",""51 "",""1 p"","" pa"",""pax"",""axt"",""xto"",""ton"",""on "",""n r"","" rd"",""rd "",""d g"","" ga"",""gal"",""all"",""lli"",""lip"",""ipo"",""pol"",""oli"",""lis"",""iss"",""ss "",""s c"","" ci"",""cit"",""ity"",""ty "",""y o"","" oh"",""ohi"",""hio"",""io$""]"	S3
S3-423053984	Michalowski Jpmorgan  Inc	379 Porter Road, East Longmeadow, Massachusetts	US	michalowski jpmorgan incorporated	379 porter road east longmeadow massachusetts	us	"[""michalowski"",""jpmorgan"",""incorporated""]"	"[""379"",""porter"",""road"",""east"",""longmeadow"",""massachusetts""]"	"[""^mi"",""mic"",""ich"",""cha"",""hal"",""alo"",""low"",""ows"",""wsk"",""ski"",""ki "",""i j"","" jp"",""jpm"",""pmo"",""mor"",""org"",""rga"",""gan"",""an "",""n i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^37"",""379"",""79 "",""9 p"","" po"",""por"",""ort"",""rte"",""ter"",""er "",""r r"","" ro"",""roa"",""oad"",""ad "",""d e"","" ea"",""eas"",""ast"",""st "",""t l"","" lo"",""lon"",""ong"",""ngm"",""gme"",""mea"",""ead"",""ado"",""dow"",""ow "",""w m"","" ma"",""mas"",""ass"",""ssa"",""sac"",""ach"",""chu"",""hus"",""use"",""set"",""ett"",""tts"",""ts$""]"	S3
S3-423178749	Ariatavoio	NY, 235 Brooks Road, Chenango	US	ariatavoio	ny 235 brooks road chenango	us	"[""ariatavoio""]"	"[""ny"",""235"",""brooks"",""road"",""chenango""]"	"[""^ar"",""ari"",""ria"",""iat"",""ata"",""tav"",""avo"",""voi"",""oio"",""io$""]"	"[""^ny"",""ny "",""y 2"","" 23"",""235"",""35 "",""5 b"","" br"",""bro"",""roo"",""ook"",""oks"",""ks "",""s r"","" ro"",""roa"",""oad"",""ad "",""d c"","" ch"",""che"",""hen"",""ena"",""nan"",""ang"",""ngo"",""go$""]"	S3
S3-423505688	Primary Care Group P.L.L.C.	311 Lees Corner Road, Chantilly, Virginia	US	primary care group p l l c	311 lees corner road chantilly virginia	us	"[""primary"",""care"",""group"",""p"",""l"",""l"",""c""]"	"[""311"",""lees"",""corner"",""road"",""chantilly"",""virginia""]"	"[""^pr"",""pri"",""rim"",""ima"",""mar"",""ary"",""ry "",""y c"","" ca"",""car"",""are"",""re "",""e g"","" gr"",""gro"",""rou"",""oup"",""up "",""p p"","" p "",""p l"","" l "",""l l"","" l "",""l c"","" c$""]"	"[""^31"",""311"",""11 "",""1 l"","" le"",""lee"",""ees"",""es "",""s c"","" co"",""cor"",""orn"",""rne"",""ner"",""er "",""r r"","" ro"",""roa"",""oad"",""ad "",""d c"","" ch"",""cha"",""han"",""ant"",""nti"",""til"",""ill"",""lly"",""ly "",""y v"","" vi"",""vir"",""irg"",""rgi"",""gin"",""ini"",""nia"",""ia$""]"	S3
S3-42382256	Arnold, Jones & Kyle-LLC Center	##33565 Matthew Circle, Lewes, Delaware	US	arnold jones and kyle llc center	33565 matthew circle lewes delaware	us	"[""arnold"",""jones"",""and"",""kyle"",""llc"",""center""]"	"[""33565"",""matthew"",""circle"",""lewes"",""delaware""]"	"[""^ar"",""arn"",""rno"",""nol"",""old"",""ld "",""d j"","" jo"",""jon"",""one"",""nes"",""es "",""s a"","" an"",""and"",""nd "",""d k"","" ky"",""kyl"",""yle"",""le "",""e l"","" ll"",""llc"",""lc "",""c c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er$""]"	"[""^33"",""335"",""356"",""565"",""65 "",""5 m"","" ma"",""mat"",""att"",""tth"",""the"",""hew"",""ew "",""w c"","" ci"",""cir"",""irc"",""rcl"",""cle"",""le "",""e l"","" le"",""lew"",""ewe"",""wes"",""es "",""s d"","" de"",""del"",""ela"",""law"",""awa"",""war"",""are"",""re$""]"	S3
S3-424230325	United Program P.L.L.C.	Double Springs, <NULL>, 11455 2, Alabama	US	united program p l l c	double springs null 11455 2 alabama	us	"[""united"",""program"",""p"",""l"",""l"",""c""]"	"[""double"",""springs"",""null"",""11455"",""2"",""alabama""]"	"[""^un"",""uni"",""nit"",""ite"",""ted"",""ed "",""d p"","" pr"",""pro"",""rog"",""ogr"",""gra"",""ram"",""am "",""m p"","" p "",""p l"","" l "",""l l"","" l "",""l c"","" c$""]"	"[""^do"",""dou"",""oub"",""ubl"",""ble"",""le "",""e s"","" sp"",""spr"",""pri"",""rin"",""ing"",""ngs"",""gs "",""s n"","" nu"",""nul"",""ull"",""ll "",""l 1"","" 11"",""114"",""145"",""455"",""55 "",""5 2"","" 2 "",""2 a"","" al"",""ala"",""lab"",""aba"",""bam"",""ama"",""ma$""]"	S3
S3-424335247	Gulf  Center V	61187 Cone Flower St, Beend, Oregon	US	gulf center v	61187 cone flower st beend oregon	us	"[""gulf"",""center"",""v""]"	"[""61187"",""cone"",""flower"",""st"",""beend"",""oregon""]"	"[""^gu"",""gul"",""ulf"",""lf "",""f c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er "",""r v"","" v$""]"	"[""^61"",""611"",""118"",""187"",""87 "",""7 c"","" co"",""con"",""one"",""ne "",""e f"","" fl"",""flo"",""low"",""owe"",""wer"",""er "",""r s"","" st"",""st "",""t b"","" be"",""bee"",""een"",""end"",""nd "",""d o"","" or"",""ore"",""reg"",""ego"",""gon"",""on$""]"	S3
S3-424348541	Diamond Gold	#10 Eichen Street, Ticonderoga, New York	US	diamond gold	10 eichen street ticonderoga new york	us	"[""diamond"",""gold""]"	"[""10"",""eichen"",""street"",""ticonderoga"",""new"",""york""]"	"[""^di"",""dia"",""iam"",""amo"",""mon"",""ond"",""nd "",""d g"","" go"",""gol"",""old"",""ld$""]"	"[""^10"",""10 "",""0 e"","" ei"",""eic"",""ich"",""che"",""hen"",""en "",""n s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t t"","" ti"",""tic"",""ico"",""con"",""ond"",""nde"",""der"",""ero"",""rog"",""oga"",""ga "",""a n"","" ne"",""new"",""ew "",""w y"","" yo"",""yor"",""ork"",""rk$""]"	S3
S3-424949927	IX Innovative Abony	0040 Savage Lane, Hendersonville CITY, North Carolina	US	ix innovative abony	0040 savage lane hendersonville city north carolina	us	"[""ix"",""innovative"",""abony""]"	"[""0040"",""savage"",""lane"",""hendersonville"",""city"",""north"",""carolina""]"	"[""^ix"",""ix "",""x i"","" in"",""inn"",""nno"",""nov"",""ova"",""vat"",""ati"",""tiv"",""ive"",""ve "",""e a"","" ab"",""abo"",""bon"",""ony"",""ny$""]"	"[""^00"",""004"",""040"",""40 "",""0 s"","" sa"",""sav"",""ava"",""vag"",""age"",""ge "",""e l"","" la"",""lan"",""ane"",""ne "",""e h"","" he"",""hen"",""end"",""nde"",""der"",""ers"",""rso"",""son"",""onv"",""nvi"",""vil"",""ill"",""lle"",""le "",""e c"","" ci"",""cit"",""ity"",""ty "",""y n"","" no"",""nor"",""ort"",""rth"",""th "",""h c"","" ca"",""car"",""aro"",""rol"",""oli"",""lin"",""ina"",""na$""]"	S3
S3-425002410	India Newleaf Energies Private Limited	No 0969 Office Gala No.1, Ground Floor, Shubham Industrial Building No.2 Dhumal Nagar Vasai East, Vasai, MH	India	india newleaf energies private limited	number 0969 office gala no 1 ground floor shubham industrial building no 2 dhumal nagar vasai east vasai mh	india	"[""india"",""newleaf"",""energies"",""private"",""limited""]"	"[""number"",""0969"",""office"",""gala"",""no"",""1"",""ground"",""floor"",""shubham"",""industrial"",""building"",""no"",""2"",""dhumal"",""nagar"",""vasai"",""east"",""vasai"",""mh""]"	"[""^in"",""ind"",""ndi"",""dia"",""ia "",""a n"","" ne"",""new"",""ewl"",""wle"",""lea"",""eaf"",""af "",""f e"","" en"",""ene"",""ner"",""erg"",""rgi"",""gie"",""ies"",""es "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 0"","" 09"",""096"",""969"",""69 "",""9 o"","" of"",""off"",""ffi"",""fic"",""ice"",""ce "",""e g"","" ga"",""gal"",""ala"",""la "",""a n"","" no"",""no "",""o 1"","" 1 "",""1 g"","" gr"",""gro"",""rou"",""oun"",""und"",""nd "",""d f"","" fl"",""flo"",""loo"",""oor"",""or "",""r s"","" sh"",""shu"",""hub"",""ubh"",""bha"",""ham"",""am "",""m i"","" in"",""ind"",""ndu"",""dus"",""ust"",""str"",""tri"",""ria"",""ial"",""al "",""l b"","" bu"",""bui"",""uil"",""ild"",""ldi"",""din"",""ing"",""ng "",""g n"","" no"",""no "",""o 2"","" 2 "",""2 d"","" dh"",""dhu"",""hum"",""uma"",""mal"",""al "",""l n"","" na"",""nag"",""aga"",""gar"",""ar "",""r v"","" va"",""vas"",""asa"",""sai"",""ai "",""i e"","" ea"",""eas"",""ast"",""st "",""t v"","" va"",""vas"",""asa"",""sai"",""ai "",""i m"","" mh"",""mh$""]"	S3
S3-425298311	Shiva Dévelopers Ltd	F2 Skyline Ranch Villas, Market Road, Thripunithura, Ernakulam, Tripunithura, KL	India	shiva dévelopers limited	f2 skyline ranch villas market road thripunithura ernakulam tripunithura kl	india	"[""shiva"",""dévelopers"",""limited""]"	"[""f2"",""skyline"",""ranch"",""villas"",""market"",""road"",""thripunithura"",""ernakulam"",""tripunithura"",""kl""]"	"[""^sh"",""shi"",""hiv"",""iva"",""va "",""a d"","" dé"",""dév"",""éve"",""vel"",""elo"",""lop"",""ope"",""per"",""ers"",""rs "",""s l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^f2"",""f2 "",""2 s"","" sk"",""sky"",""kyl"",""yli"",""lin"",""ine"",""ne "",""e r"","" ra"",""ran"",""anc"",""nch"",""ch "",""h v"","" vi"",""vil"",""ill"",""lla"",""las"",""as "",""s m"","" ma"",""mar"",""ark"",""rke"",""ket"",""et "",""t r"","" ro"",""roa"",""oad"",""ad "",""d t"","" th"",""thr"",""hri"",""rip"",""ipu"",""pun"",""uni"",""nit"",""ith"",""thu"",""hur"",""ura"",""ra "",""a e"","" er"",""ern"",""rna"",""nak"",""aku"",""kul"",""ula"",""lam"",""am "",""m t"","" tr"",""tri"",""rip"",""ipu"",""pun"",""uni"",""nit"",""ith"",""thu"",""hur"",""ura"",""ra "",""a k"","" kl"",""kl$""]"	S3
S3-425535062	Human Rights Ínstitute Inc.	1961 Woodridge Rd, Tuscaloosa, Alabama	US	human rights ínstitute incorporated	1961 woodridge rd tuscaloosa alabama	us	"[""human"",""rights"",""ínstitute"",""incorporated""]"	"[""1961"",""woodridge"",""rd"",""tuscaloosa"",""alabama""]"	"[""^hu"",""hum"",""uma"",""man"",""an "",""n r"","" ri"",""rig"",""igh"",""ght"",""hts"",""ts "",""s í"","" ín"",""íns"",""nst"",""sti"",""tit"",""itu"",""tut"",""ute"",""te "",""e i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^19"",""196"",""961"",""61 "",""1 w"","" wo"",""woo"",""ood"",""odr"",""dri"",""rid"",""idg"",""dge"",""ge "",""e r"","" rd"",""rd "",""d t"","" tu"",""tus"",""usc"",""sca"",""cal"",""alo"",""loo"",""oos"",""osa"",""sa "",""a a"","" al"",""ala"",""lab"",""aba"",""bam"",""ama"",""ma$""]"	S3
S3-42554827	Fortune Trading Company	Door No 1St Flor, Mahendragarh, Mahendergarh, HR	India	fortune trading company	door number 1st flor mahendragarh mahendergarh hr	india	"[""fortune"",""trading"",""company""]"	"[""door"",""number"",""1st"",""flor"",""mahendragarh"",""mahendergarh"",""hr""]"	"[""^fo"",""for"",""ort"",""rtu"",""tun"",""une"",""ne "",""e t"","" tr"",""tra"",""rad"",""adi"",""din"",""ing"",""ng "",""g c"","" co"",""com"",""omp"",""mpa"",""pan"",""any"",""ny$""]"	"[""^do"",""doo"",""oor"",""or "",""r n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 1"","" 1s"",""1st"",""st "",""t f"","" fl"",""flo"",""lor"",""or "",""r m"","" ma"",""mah"",""ahe"",""hen"",""end"",""ndr"",""dra"",""rag"",""aga"",""gar"",""arh"",""rh "",""h m"","" ma"",""mah"",""ahe"",""hen"",""end"",""nde"",""der"",""erg"",""rga"",""gar"",""arh"",""rh "",""h h"","" hr"",""hr$""]"	S3
