entity_id	business_name	business_address	country	name_norm	address_norm	country_norm	name_tokens	address_tokens	name_char_ngrams	address_char_ngrams	source
S2-542369725	Urban (Pza)	6959 SANDFIELD DR, MONTGOMERY, AL	US	urban pza	6959 sandfield dr montgomery al	us	"[""urban"",""pza""]"	"[""6959"",""sandfield"",""dr"",""montgomery"",""al""]"	"[""^ur"",""urb"",""rba"",""ban"",""an "",""n p"","" pz"",""pza"",""za$""]"	"[""^69"",""695"",""959"",""59 "",""9 s"","" sa"",""san"",""and"",""ndf"",""dfi"",""fie"",""iel"",""eld"",""ld "",""d d"","" dr"",""dr "",""r m"","" mo"",""mon"",""ont"",""ntg"",""tgo"",""gom"",""ome"",""mer"",""ery"",""ry "",""y a"","" al"",""al$""]"	S2
S2-542754890	HERNANDEZ TRADlNG INC	12437 STUMPTOWN RD, HUNTERSVILLE, NC	US	hernandez tradlng incorporated	12437 stumptown rd huntersville nc	us	"[""hernandez"",""tradlng"",""incorporated""]"	"[""12437"",""stumptown"",""rd"",""huntersville"",""nc""]"	"[""^he"",""her"",""ern"",""rna"",""nan"",""and"",""nde"",""dez"",""ez "",""z t"","" tr"",""tra"",""rad"",""adl"",""dln"",""lng"",""ng "",""g i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^12"",""124"",""243"",""437"",""37 "",""7 s"","" st"",""stu"",""tum"",""ump"",""mpt"",""pto"",""tow"",""own"",""wn "",""n r"","" rd"",""rd "",""d h"","" hu"",""hun"",""unt"",""nte"",""ter"",""ers"",""rsv"",""svi"",""vil"",""ill"",""lle"",""le "",""e n"","" nc"",""nc$""]"	S2
S2-542976329	-- Robertsdale Dental Frontier Care Associates Llc	24176 71, ROBERTSDALE, AL, PMB 8760	US	robertsdale dental frontier care associates llc	24176 71 robertsdale al pmb 8760	us	"[""robertsdale"",""dental"",""frontier"",""care"",""associates"",""llc""]"	"[""24176"",""71"",""robertsdale"",""al"",""pmb"",""8760""]"	"[""^ro"",""rob"",""obe"",""ber"",""ert"",""rts"",""tsd"",""sda"",""dal"",""ale"",""le "",""e d"","" de"",""den"",""ent"",""nta"",""tal"",""al "",""l f"","" fr"",""fro"",""ron"",""ont"",""nti"",""tie"",""ier"",""er "",""r c"","" ca"",""car"",""are"",""re "",""e a"","" as"",""ass"",""sso"",""soc"",""oci"",""cia"",""iat"",""ate"",""tes"",""es "",""s l"","" ll"",""llc"",""lc$""]"	"[""^24"",""241"",""417"",""176"",""76 "",""6 7"","" 71"",""71 "",""1 r"","" ro"",""rob"",""obe"",""ber"",""ert"",""rts"",""tsd"",""sda"",""dal"",""ale"",""le "",""e a"","" al"",""al "",""l p"","" pm"",""pmb"",""mb "",""b 8"","" 87"",""876"",""760"",""60$""]"	S2
S2-54308139	APEX  ENTERPRISES PRIVATE LIMITED	C/O PRASHANT RATHOD, BALAJI NAGAR MEHKAR, MEHKAR, Maharashtra	India	apex enterprises private limited	c o prashant rathod balaji nagar mehkar mehkar maharashtra	india	"[""apex"",""enterprises"",""private"",""limited""]"	"[""c"",""o"",""prashant"",""rathod"",""balaji"",""nagar"",""mehkar"",""mehkar"",""maharashtra""]"	"[""^ap"",""ape"",""pex"",""ex "",""x e"","" en"",""ent"",""nte"",""ter"",""erp"",""rpr"",""pri"",""ris"",""ise"",""ses"",""es "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^c "",""c o"","" o "",""o p"","" pr"",""pra"",""ras"",""ash"",""sha"",""han"",""ant"",""nt "",""t r"","" ra"",""rat"",""ath"",""tho"",""hod"",""od "",""d b"","" ba"",""bal"",""ala"",""laj"",""aji"",""ji "",""i n"","" na"",""nag"",""aga"",""gar"",""ar "",""r m"","" me"",""meh"",""ehk"",""hka"",""kar"",""ar "",""r m"","" me"",""meh"",""ehk"",""hka"",""kar"",""ar "",""r m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-54316203	SPEARS & CREWS #21747	SEVIER SAINT, HIXSON, TN	US	spears and crews 21747	sevier saint hixson tn	us	"[""spears"",""and"",""crews"",""21747""]"	"[""sevier"",""saint"",""hixson"",""tn""]"	"[""^sp"",""spe"",""pea"",""ear"",""ars"",""rs "",""s a"","" an"",""and"",""nd "",""d c"","" cr"",""cre"",""rew"",""ews"",""ws "",""s 2"","" 21"",""217"",""174"",""747"",""47$""]"	"[""^se"",""sev"",""evi"",""vie"",""ier"",""er "",""r s"","" sa"",""sai"",""ain"",""int"",""nt "",""t h"","" hi"",""hix"",""ixs"",""xso"",""son"",""on "",""n t"","" tn"",""tn$""]"	S2
S2-543265573	Simmons Veterinary Clinic Services	TX, 1614 KINGSBRIDGE DRIVE, GARLAND CITY	US	simmons veterinary clinic services	tx 1614 kingsbridge drive garland city	us	"[""simmons"",""veterinary"",""clinic"",""services""]"	"[""tx"",""1614"",""kingsbridge"",""drive"",""garland"",""city""]"	"[""^si"",""sim"",""imm"",""mmo"",""mon"",""ons"",""ns "",""s v"","" ve"",""vet"",""ete"",""ter"",""eri"",""rin"",""ina"",""nar"",""ary"",""ry "",""y c"","" cl"",""cli"",""lin"",""ini"",""nic"",""ic "",""c s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ces"",""es$""]"	"[""^tx"",""tx "",""x 1"","" 16"",""161"",""614"",""14 "",""4 k"","" ki"",""kin"",""ing"",""ngs"",""gsb"",""sbr"",""bri"",""rid"",""idg"",""dge"",""ge "",""e d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e g"","" ga"",""gar"",""arl"",""rla"",""lan"",""and"",""nd "",""d c"","" ci"",""cit"",""ity"",""ty$""]"	S2
S2-54342429	Smt Travancore Hospital Co	MCLEOD HOUSE3 N S ROAD, KOLKATA, KOLKATA, West Bengal	India	smt travancore hospital company	mcleod house3 n s road kolkata kolkata west bengal	india	"[""smt"",""travancore"",""hospital"",""company""]"	"[""mcleod"",""house3"",""n"",""s"",""road"",""kolkata"",""kolkata"",""west"",""bengal""]"	"[""^sm"",""smt"",""mt "",""t t"","" tr"",""tra"",""rav"",""ava"",""van"",""anc"",""nco"",""cor"",""ore"",""re "",""e h"","" ho"",""hos"",""osp"",""spi"",""pit"",""ita"",""tal"",""al "",""l c"","" co"",""com"",""omp"",""mpa"",""pan"",""any"",""ny$""]"	"[""^mc"",""mcl"",""cle"",""leo"",""eod"",""od "",""d h"","" ho"",""hou"",""ous"",""use"",""se3"",""e3 "",""3 n"","" n "",""n s"","" s "",""s r"","" ro"",""roa"",""oad"",""ad "",""d k"","" ko"",""kol"",""olk"",""lka"",""kat"",""ata"",""ta "",""a k"","" ko"",""kol"",""olk"",""lka"",""kat"",""ata"",""ta "",""a w"","" we"",""wes"",""est"",""st "",""t b"","" be"",""ben"",""eng"",""nga"",""gal"",""al$""]"	S2
S2-543546326	#shivendesign	4/A, FLOOR - GRD, RECONDO COMPOUND, SUDAM KALU AHIRE MARG, GLAXO, WORLI COLO, NY, MUMBAI, Maharashtra	India	shivendesign	4 a floor grd recondo compound sudam kalu ahire marg glaxo worli colo ny mumbai maharashtra	india	"[""shivendesign""]"	"[""4"",""a"",""floor"",""grd"",""recondo"",""compound"",""sudam"",""kalu"",""ahire"",""marg"",""glaxo"",""worli"",""colo"",""ny"",""mumbai"",""maharashtra""]"	"[""^sh"",""shi"",""hiv"",""ive"",""ven"",""end"",""nde"",""des"",""esi"",""sig"",""ign"",""gn$""]"	"[""^4 "",""4 a"","" a "",""a f"","" fl"",""flo"",""loo"",""oor"",""or "",""r g"","" gr"",""grd"",""rd "",""d r"","" re"",""rec"",""eco"",""con"",""ond"",""ndo"",""do "",""o c"","" co"",""com"",""omp"",""mpo"",""pou"",""oun"",""und"",""nd "",""d s"","" su"",""sud"",""uda"",""dam"",""am "",""m k"","" ka"",""kal"",""alu"",""lu "",""u a"","" ah"",""ahi"",""hir"",""ire"",""re "",""e m"","" ma"",""mar"",""arg"",""rg "",""g g"","" gl"",""gla"",""lax"",""axo"",""xo "",""o w"","" wo"",""wor"",""orl"",""rli"",""li "",""i c"","" co"",""col"",""olo"",""lo "",""o n"","" ny"",""ny "",""y m"","" mu"",""mum"",""umb"",""mba"",""bai"",""ai "",""i m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-544101059	क्रिएटिव लॉजिस्टिक्स प्राइवेट लिमिटेड	#21 FR1 206 SEEDAT MANSION, DR BABASAHEB AMBEDKAR RD, MUMBAI, Maharashtra	India	क्रिएटिव लॉजिस्टिक्स प्राइवेट लिमिटेड	21 fr1 206 seedat mansion drive babasaheb ambedkar rd mumbai maharashtra	india	"[""क्रिएटिव"",""लॉजिस्टिक्स"",""प्राइवेट"",""लिमिटेड""]"	"[""21"",""fr1"",""206"",""seedat"",""mansion"",""drive"",""babasaheb"",""ambedkar"",""rd"",""mumbai"",""maharashtra""]"	"[""^क्"",""क्र"",""्रि"",""रिए"",""िएट"",""एटि"",""टिव"",""िव "",""व ल"","" लॉ"",""लॉज"",""ॉजि"",""जिस"",""िस्"",""स्ट"",""्टि"",""टिक"",""िक्"",""क्स"",""्स "",""स प"","" प्"",""प्र"",""्रा"",""राइ"",""ाइव"",""इवे"",""वेट"",""ेट "",""ट ल"","" लि"",""लिम"",""िमि"",""मिट"",""िटे"",""टेड"",""ेड$""]"	"[""^21"",""21 "",""1 f"","" fr"",""fr1"",""r1 "",""1 2"","" 20"",""206"",""06 "",""6 s"","" se"",""see"",""eed"",""eda"",""dat"",""at "",""t m"","" ma"",""man"",""ans"",""nsi"",""sio"",""ion"",""on "",""n d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e b"","" ba"",""bab"",""aba"",""bas"",""asa"",""sah"",""ahe"",""heb"",""eb "",""b a"","" am"",""amb"",""mbe"",""bed"",""edk"",""dka"",""kar"",""ar "",""r r"","" rd"",""rd "",""d m"","" mu"",""mum"",""umb"",""mba"",""bai"",""ai "",""i m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-544458156	International Transmissions Private Ltd	NO 1 , MUSKAN SOCIETY, PANDAV NAGAR WADALA PATHARDI ROAD, NASHIK, Maharashtra	India	international transmissions private limited	number 1 muskan society pandav nagar wadala pathardi road nashik maharashtra	india	"[""international"",""transmissions"",""private"",""limited""]"	"[""number"",""1"",""muskan"",""society"",""pandav"",""nagar"",""wadala"",""pathardi"",""road"",""nashik"",""maharashtra""]"	"[""^in"",""int"",""nte"",""ter"",""ern"",""rna"",""nat"",""ati"",""tio"",""ion"",""ona"",""nal"",""al "",""l t"","" tr"",""tra"",""ran"",""ans"",""nsm"",""smi"",""mis"",""iss"",""ssi"",""sio"",""ion"",""ons"",""ns "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 1"","" 1 "",""1 m"","" mu"",""mus"",""usk"",""ska"",""kan"",""an "",""n s"","" so"",""soc"",""oci"",""cie"",""iet"",""ety"",""ty "",""y p"","" pa"",""pan"",""and"",""nda"",""dav"",""av "",""v n"","" na"",""nag"",""aga"",""gar"",""ar "",""r w"","" wa"",""wad"",""ada"",""dal"",""ala"",""la "",""a p"","" pa"",""pat"",""ath"",""tha"",""har"",""ard"",""rdi"",""di "",""i r"","" ro"",""roa"",""oad"",""ad "",""d n"","" na"",""nas"",""ash"",""shi"",""hik"",""ik "",""k m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-544795644	TRÁIS-LLC	33 ELWOOD DRIVE, SPRINGFIELD, MA	US	tráis llc	33 elwood drive springfield ma	us	"[""tráis"",""llc""]"	"[""33"",""elwood"",""drive"",""springfield"",""ma""]"	"[""^tr"",""trá"",""rái"",""áis"",""is "",""s l"","" ll"",""llc"",""lc$""]"	"[""^33"",""33 "",""3 e"","" el"",""elw"",""lwo"",""woo"",""ood"",""od "",""d d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e s"","" sp"",""spr"",""pri"",""rin"",""ing"",""ngf"",""gfi"",""fie"",""iel"",""eld"",""ld "",""d m"","" ma"",""ma$""]"	S2
S2-545617299	Newton and Chambers	04323 STEVENS BATTLE LANE, FAIRFAX, VA	US	newton and chambers	04323 stevens battle lane fairfax va	us	"[""newton"",""and"",""chambers""]"	"[""04323"",""stevens"",""battle"",""lane"",""fairfax"",""va""]"	"[""^ne"",""new"",""ewt"",""wto"",""ton"",""on "",""n a"","" an"",""and"",""nd "",""d c"","" ch"",""cha"",""ham"",""amb"",""mbe"",""ber"",""ers"",""rs$""]"	"[""^04"",""043"",""432"",""323"",""23 "",""3 s"","" st"",""ste"",""tev"",""eve"",""ven"",""ens"",""ns "",""s b"","" ba"",""bat"",""att"",""ttl"",""tle"",""le "",""e l"","" la"",""lan"",""ane"",""ne "",""e f"","" fa"",""fai"",""air"",""irf"",""rfa"",""fax"",""ax "",""x v"","" va"",""va$""]"	S2
S2-545662886	Nagindas Road  Master Services Private Limited	HN 786. 301, GUNDECHA CHAMBERS, NAGINDAS MASTER ROAD, Maharashtra	India	nagindas road master services private limited	hn 786 301 gundecha chambers nagindas master road maharashtra	india	"[""nagindas"",""road"",""master"",""services"",""private"",""limited""]"	"[""hn"",""786"",""301"",""gundecha"",""chambers"",""nagindas"",""master"",""road"",""maharashtra""]"	"[""^na"",""nag"",""agi"",""gin"",""ind"",""nda"",""das"",""as "",""s r"","" ro"",""roa"",""oad"",""ad "",""d m"","" ma"",""mas"",""ast"",""ste"",""ter"",""er "",""r s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ces"",""es "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^hn"",""hn "",""n 7"","" 78"",""786"",""86 "",""6 3"","" 30"",""301"",""01 "",""1 g"","" gu"",""gun"",""und"",""nde"",""dec"",""ech"",""cha"",""ha "",""a c"","" ch"",""cha"",""ham"",""amb"",""mbe"",""ber"",""ers"",""rs "",""s n"","" na"",""nag"",""agi"",""gin"",""ind"",""nda"",""das"",""as "",""s m"","" ma"",""mas"",""ast"",""ste"",""ter"",""er "",""r r"","" ro"",""roa"",""oad"",""ad "",""d m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-545777476	MILLER CLEAN  BIOTHERAPEUTICS	200 Riverview Avenue, CHALREROI, PA	US	miller clean biotherapeutics	200 riverview avenue chalreroi pa	us	"[""miller"",""clean"",""biotherapeutics""]"	"[""200"",""riverview"",""avenue"",""chalreroi"",""pa""]"	"[""^mi"",""mil"",""ill"",""lle"",""ler"",""er "",""r c"","" cl"",""cle"",""lea"",""ean"",""an "",""n b"","" bi"",""bio"",""iot"",""oth"",""the"",""her"",""era"",""rap"",""ape"",""peu"",""eut"",""uti"",""tic"",""ics"",""cs$""]"	"[""^20"",""200"",""00 "",""0 r"","" ri"",""riv"",""ive"",""ver"",""erv"",""rvi"",""vie"",""iew"",""ew "",""w a"","" av"",""ave"",""ven"",""enu"",""nue"",""ue "",""e c"","" ch"",""cha"",""hal"",""alr"",""lre"",""rer"",""ero"",""roi"",""oi "",""i p"","" pa"",""pa$""]"	S2
S2-545777853	Sri Ram Premises Private (Ltd)	RUPANTAR BUILDING, 89 JESSORE ROAD, 2ND FLOOR, DUM DUM PARK, West Bengal	India	sri ram premises private ltd	rupantar building 89 jessore road 2nd floor dum dum park west bengal	india	"[""sri"",""ram"",""premises"",""private"",""ltd""]"	"[""rupantar"",""building"",""89"",""jessore"",""road"",""2nd"",""floor"",""dum"",""dum"",""park"",""west"",""bengal""]"	"[""^sr"",""sri"",""ri "",""i r"","" ra"",""ram"",""am "",""m p"","" pr"",""pre"",""rem"",""emi"",""mis"",""ise"",""ses"",""es "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" lt"",""ltd"",""td$""]"	"[""^ru"",""rup"",""upa"",""pan"",""ant"",""nta"",""tar"",""ar "",""r b"","" bu"",""bui"",""uil"",""ild"",""ldi"",""din"",""ing"",""ng "",""g 8"","" 89"",""89 "",""9 j"","" je"",""jes"",""ess"",""sso"",""sor"",""ore"",""re "",""e r"","" ro"",""roa"",""oad"",""ad "",""d 2"","" 2n"",""2nd"",""nd "",""d f"","" fl"",""flo"",""loo"",""oor"",""or "",""r d"","" du"",""dum"",""um "",""m d"","" du"",""dum"",""um "",""m p"","" pa"",""par"",""ark"",""rk "",""k w"","" we"",""wes"",""est"",""st "",""t b"","" be"",""ben"",""eng"",""nga"",""gal"",""al$""]"	S2
S2-546349204	CREATIVE-RIO	4115 SUNNYVIEW ROAD, SALEM, OR	US	creative rio	4115 sunnyview road salem or	us	"[""creative"",""rio""]"	"[""4115"",""sunnyview"",""road"",""salem"",""or""]"	"[""^cr"",""cre"",""rea"",""eat"",""ati"",""tiv"",""ive"",""ve "",""e r"","" ri"",""rio"",""io$""]"	"[""^41"",""411"",""115"",""15 "",""5 s"","" su"",""sun"",""unn"",""nny"",""nyv"",""yvi"",""vie"",""iew"",""ew "",""w r"","" ro"",""roa"",""oad"",""ad "",""d s"","" sa"",""sal"",""ale"",""lem"",""em "",""m o"","" or"",""or$""]"	S2
S2-546502538	BHIVE FOUNDATION LIMITED	66, DHCN DEVI KHANNA ROAD 2ND FLOOR, KANKURGACHI, KOLKATA, West Bengal	India	bhive foundation limited	66 dhcn devi khanna road 2nd floor kankurgachi kolkata west bengal	india	"[""bhive"",""foundation"",""limited""]"	"[""66"",""dhcn"",""devi"",""khanna"",""road"",""2nd"",""floor"",""kankurgachi"",""kolkata"",""west"",""bengal""]"	"[""^bh"",""bhi"",""hiv"",""ive"",""ve "",""e f"","" fo"",""fou"",""oun"",""und"",""nda"",""dat"",""ati"",""tio"",""ion"",""on "",""n l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^66"",""66 "",""6 d"","" dh"",""dhc"",""hcn"",""cn "",""n d"","" de"",""dev"",""evi"",""vi "",""i k"","" kh"",""kha"",""han"",""ann"",""nna"",""na "",""a r"","" ro"",""roa"",""oad"",""ad "",""d 2"","" 2n"",""2nd"",""nd "",""d f"","" fl"",""flo"",""loo"",""oor"",""or "",""r k"","" ka"",""kan"",""ank"",""nku"",""kur"",""urg"",""rga"",""gac"",""ach"",""chi"",""hi "",""i k"","" ko"",""kol"",""olk"",""lka"",""kat"",""ata"",""ta "",""a w"","" we"",""wes"",""est"",""st "",""t b"","" be"",""ben"",""eng"",""nga"",""gal"",""al$""]"	S2
S2-546573675	ലക്ഷ്മി കൺസൾട്ടിംഗ് പ്രൈവറ്റ് ലിമിറ്റഡ്	13/288, <NULL>, PALAKKAD, കേരളം	India	ലക്ഷ്മി കൺസൾട്ടിംഗ് പ്രൈവറ്റ് ലിമിറ്റഡ്	13 288 null palakkad കേരളം	india	"[""ലക്ഷ്മി"",""കൺസൾട്ടിംഗ്"",""പ്രൈവറ്റ്"",""ലിമിറ്റഡ്""]"	"[""13"",""288"",""null"",""palakkad"",""കേരളം""]"	"[""^ലക"",""ലക്"",""ക്ഷ"",""്ഷ്"",""ഷ്മ"",""്മി"",""മി "",""ി ക"","" കൺ"",""കൺസ"",""ൺസൾ"",""സൾട"",""ൾട്"",""ട്ട"",""്ടി"",""ടിം"",""ിംഗ"",""ംഗ്"",""ഗ് "",""് പ"","" പ്"",""പ്ര"",""്രൈ"",""രൈവ"",""ൈവറ"",""വറ്"",""റ്റ"",""്റ്"",""റ് "",""് ല"","" ലി"",""ലിമ"",""ിമി"",""മിറ"",""ിറ്"",""റ്റ"",""്റഡ"",""റഡ്"",""ഡ്$""]"	"[""^13"",""13 "",""3 2"","" 28"",""288"",""88 "",""8 n"","" nu"",""nul"",""ull"",""ll "",""l p"","" pa"",""pal"",""ala"",""lak"",""akk"",""kka"",""kad"",""ad "",""d ക"","" കേ"",""കേര"",""േരള"",""രളം"",""ളം$""]"	S2
S2-546593904	Hammar, Travis And Mishler Sprott	7023 COUNTY ROAD 612, KANSAS, OK	US	hammar travis and mishler sprott	7023 county road 612 kansas ok	us	"[""hammar"",""travis"",""and"",""mishler"",""sprott""]"	"[""7023"",""county"",""road"",""612"",""kansas"",""ok""]"	"[""^ha"",""ham"",""amm"",""mma"",""mar"",""ar "",""r t"","" tr"",""tra"",""rav"",""avi"",""vis"",""is "",""s a"","" an"",""and"",""nd "",""d m"","" mi"",""mis"",""ish"",""shl"",""hle"",""ler"",""er "",""r s"","" sp"",""spr"",""pro"",""rot"",""ott"",""tt$""]"	"[""^70"",""702"",""023"",""23 "",""3 c"","" co"",""cou"",""oun"",""unt"",""nty"",""ty "",""y r"","" ro"",""roa"",""oad"",""ad "",""d 6"","" 61"",""612"",""12 "",""2 k"","" ka"",""kan"",""ans"",""nsa"",""sas"",""as "",""s o"","" ok"",""ok$""]"	S2
S2-546649066	Prakriti Índia (India) Pvt. Ltd.	#196/18 &19 IST FLOOR AISWARYA COMMERCIAL CENTER R S PURAM, COIMBATORE, Tamil Nadu	India	prakriti índia india private limited	196 18 and 19 ist floor aiswarya commercial center r s puram coimbatore tamil nadu	india	"[""prakriti"",""índia"",""india"",""private"",""limited""]"	"[""196"",""18"",""and"",""19"",""ist"",""floor"",""aiswarya"",""commercial"",""center"",""r"",""s"",""puram"",""coimbatore"",""tamil"",""nadu""]"	"[""^pr"",""pra"",""rak"",""akr"",""kri"",""rit"",""iti"",""ti "",""i í"","" ín"",""índ"",""ndi"",""dia"",""ia "",""a i"","" in"",""ind"",""ndi"",""dia"",""ia "",""a p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^19"",""196"",""96 "",""6 1"","" 18"",""18 "",""8 a"","" an"",""and"",""nd "",""d 1"","" 19"",""19 "",""9 i"","" is"",""ist"",""st "",""t f"","" fl"",""flo"",""loo"",""oor"",""or "",""r a"","" ai"",""ais"",""isw"",""swa"",""war"",""ary"",""rya"",""ya "",""a c"","" co"",""com"",""omm"",""mme"",""mer"",""erc"",""rci"",""cia"",""ial"",""al "",""l c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er "",""r r"","" r "",""r s"","" s "",""s p"","" pu"",""pur"",""ura"",""ram"",""am "",""m c"","" co"",""coi"",""oim"",""imb"",""mba"",""bat"",""ato"",""tor"",""ore"",""re "",""e t"","" ta"",""tam"",""ami"",""mil"",""il "",""l n"","" na"",""nad"",""adu"",""du$""]"	S2
S2-546992198	Swami Welfare Society LLP	55/ 4, NEW PALASIA, INDORE, Madhya Pradesh	India	swami welfare society llp	55 4 new palasia indore madhya pradesh	india	"[""swami"",""welfare"",""society"",""llp""]"	"[""55"",""4"",""new"",""palasia"",""indore"",""madhya"",""pradesh""]"	"[""^sw"",""swa"",""wam"",""ami"",""mi "",""i w"","" we"",""wel"",""elf"",""lfa"",""far"",""are"",""re "",""e s"","" so"",""soc"",""oci"",""cie"",""iet"",""ety"",""ty "",""y l"","" ll"",""llp"",""lp$""]"	"[""^55"",""55 "",""5 4"","" 4 "",""4 n"","" ne"",""new"",""ew "",""w p"","" pa"",""pal"",""ala"",""las"",""asi"",""sia"",""ia "",""a i"","" in"",""ind"",""ndo"",""dor"",""ore"",""re "",""e m"","" ma"",""mad"",""adh"",""dhy"",""hya"",""ya "",""a p"","" pr"",""pra"",""rad"",""ade"",""des"",""esh"",""sh$""]"	S2
S2-547206995	H Q  Kinney	2005 Halbert St, FT WORTH, TX	US	h q kinney	2005 halbert st ft worth tx	us	"[""h"",""q"",""kinney""]"	"[""2005"",""halbert"",""st"",""ft"",""worth"",""tx""]"	"[""^h "",""h q"","" q "",""q k"","" ki"",""kin"",""inn"",""nne"",""ney"",""ey$""]"	"[""^20"",""200"",""005"",""05 "",""5 h"","" ha"",""hal"",""alb"",""lbe"",""ber"",""ert"",""rt "",""t s"","" st"",""st "",""t f"","" ft"",""ft "",""t w"","" wo"",""wor"",""ort"",""rth"",""th "",""h t"","" tx"",""tx$""]"	S2
S2-547256240	BROWN VETERINARY CLINIC	310 ELLA BOULEVARD, HOUSTON, TX	US	brown veterinary clinic	310 ella boulevard houston tx	us	"[""brown"",""veterinary"",""clinic""]"	"[""310"",""ella"",""boulevard"",""houston"",""tx""]"	"[""^br"",""bro"",""row"",""own"",""wn "",""n v"","" ve"",""vet"",""ete"",""ter"",""eri"",""rin"",""ina"",""nar"",""ary"",""ry "",""y c"","" cl"",""cli"",""lin"",""ini"",""nic"",""ic$""]"	"[""^31"",""310"",""10 "",""0 e"","" el"",""ell"",""lla"",""la "",""a b"","" bo"",""bou"",""oul"",""ule"",""lev"",""eva"",""var"",""ard"",""rd "",""d h"","" ho"",""hou"",""ous"",""ust"",""sto"",""ton"",""on "",""n t"","" tx"",""tx$""]"	S2
S2-547367536	Laborers Local	0418 SOUTHEAST BOULEVARD, CLINTON, NC	US	laborers local	0418 southeast boulevard clinton nc	us	"[""laborers"",""local""]"	"[""0418"",""southeast"",""boulevard"",""clinton"",""nc""]"	"[""^la"",""lab"",""abo"",""bor"",""ore"",""rer"",""ers"",""rs "",""s l"","" lo"",""loc"",""oca"",""cal"",""al$""]"	"[""^04"",""041"",""418"",""18 "",""8 s"","" so"",""sou"",""out"",""uth"",""the"",""hea"",""eas"",""ast"",""st "",""t b"","" bo"",""bou"",""oul"",""ule"",""lev"",""eva"",""var"",""ard"",""rd "",""d c"","" cl"",""cli"",""lin"",""int"",""nto"",""ton"",""on "",""n n"","" nc"",""nc$""]"	S2
S2-548106148	Lucknow Automobiles Private Limited	H.NO #32 2/221, VIVEK KHAND GOMTI NAGAR, LUCKNOW, Uttar Pradesh	India	lucknow automobiles private limited	h no 32 2 221 vivek khand gomti nagar lucknow uttar pradesh	india	"[""lucknow"",""automobiles"",""private"",""limited""]"	"[""h"",""no"",""32"",""2"",""221"",""vivek"",""khand"",""gomti"",""nagar"",""lucknow"",""uttar"",""pradesh""]"	"[""^lu"",""luc"",""uck"",""ckn"",""kno"",""now"",""ow "",""w a"","" au"",""aut"",""uto"",""tom"",""omo"",""mob"",""obi"",""bil"",""ile"",""les"",""es "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^h "",""h n"","" no"",""no "",""o 3"","" 32"",""32 "",""2 2"","" 2 "",""2 2"","" 22"",""221"",""21 "",""1 v"","" vi"",""viv"",""ive"",""vek"",""ek "",""k k"","" kh"",""kha"",""han"",""and"",""nd "",""d g"","" go"",""gom"",""omt"",""mti"",""ti "",""i n"","" na"",""nag"",""aga"",""gar"",""ar "",""r l"","" lu"",""luc"",""uck"",""ckn"",""kno"",""now"",""ow "",""w u"","" ut"",""utt"",""tta"",""tar"",""ar "",""r p"","" pr"",""pra"",""rad"",""ade"",""des"",""esh"",""sh$""]"	S2
